case_id,task_gain,position_weight,drift_weight,regularization_gain,solver_max_iters,use_jacobi_preconditioner,status,mean_position_error_m,final_position_error_m,final_joint_drift_norm_rad,mean_inner_residual_norm,mean_inner_iterations,wall_clock_run_s,result_dir,composite_score
tg216_pw1p5e04_dw0p002_rg1em10_it5_jac1,216.0,15000.0,0.002,1e-10,5,True,ok,0.003524863512197749,0.003985443346778986,0.010804639443861766,0.0022569045503965015,4.99375,1.261424899999838,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p002_rg1em10_it5_jac1\offline,8259.754927885439
tg216_pw1p5e04_dw0p002_rg1em09_it5_jac1,216.0,15000.0,0.002,1e-09,5,True,ok,0.003524809423457068,0.0039854433906332375,0.010804639647183045,0.0022569751384654076,4.99325,1.2564726999989944,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p002_rg1em09_it5_jac1\offline,8259.757735261932
tg216_pw1p5e04_dw0p002_rg1em08_it5_jac1,216.0,15000.0,0.002,1e-08,5,True,ok,0.0035247994956343976,0.003985443825983579,0.010804641662043226,0.0022569667381343458,4.99325,1.2256225000019185,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p002_rg1em08_it5_jac1\offline,8259.758814039635
tg216_pw8e03_dw0p002_rg1em10_it6_jac1,216.0,8000.0,0.002,1e-10,6,True,ok,0.0034592992386361264,0.0038815409252359475,0.009323427054244555,0.028098613225914164,5.9895,1.8571432999997342,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p002_rg1em10_it6_jac1\offline,8295.014994410885
tg216_pw8e03_dw0p002_rg1em09_it6_jac1,216.0,8000.0,0.002,1e-09,6,True,ok,0.003459113043342217,0.0038814129254358867,0.009323096923740124,0.02877987310678686,5.9895,1.8458453999992344,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p002_rg1em09_it6_jac1\offline,8321.360805400524
tg216_pw8e03_dw0p002_rg1em08_it6_jac1,216.0,8000.0,0.002,1e-08,6,True,ok,0.003459294478035028,0.003881080344752453,0.009322434634464086,0.028840837779699403,5.9905,1.831281200000376,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p002_rg1em08_it6_jac1\offline,8323.211579404848
tg216_pw1e04_dw0p002_rg1em09_it6_jac1,216.0,10000.0,0.002,1e-09,6,True,ok,0.0034596341311117725,0.0038821040883319073,0.009324567853726295,0.0557859957389025,5.98875,1.604585799999768,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p002_rg1em09_it6_jac1\offline,9376.89173443337
tg216_pw1e04_dw0p002_rg1em10_it6_jac1,216.0,10000.0,0.002,1e-10,6,True,ok,0.003459450168232083,0.0038825038601807277,0.0093254620716477,0.055769050746433485,5.98875,1.8235133999987738,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p002_rg1em10_it6_jac1\offline,9376.928832180669
tg216_pw1e04_dw0p002_rg1em08_it6_jac1,216.0,10000.0,0.002,1e-08,6,True,ok,0.003459478608188745,0.003880870990337009,0.0093225007395089,0.05619339599584152,5.98725,1.319342200000392,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p002_rg1em08_it6_jac1\offline,9391.079537070156
tg216_pw8e03_dw0p001_rg1em10_it6_jac1,216.0,8000.0,0.001,1e-10,6,True,ok,0.003464511861072044,0.0038783280887731424,0.009318471936290323,0.11024760811973972,5.98525,1.824044099997991,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p001_rg1em10_it6_jac1\offline,11498.070526801257
tg216_pw8e03_dw0p001_rg1em09_it6_jac1,216.0,8000.0,0.001,1e-09,6,True,ok,0.0034653751366903107,0.003880425861814129,0.009321089766676489,0.11161498807773643,5.98425,1.8392969000015,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p001_rg1em09_it6_jac1\offline,11553.808885280829
tg216_pw8e03_dw0p001_rg1em08_it6_jac1,216.0,8000.0,0.001,1e-08,6,True,ok,0.003464711615568332,0.003876396433474437,0.009316110333830806,0.11208224872083031,5.98525,1.8068414000008488,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p001_rg1em08_it6_jac1\offline,11567.563841732892
tg216_pw1p5e04_dw0p002_rg1em09_it6_jac1,216.0,15000.0,0.002,1e-09,6,True,ok,0.0034635166481622823,0.003879312802191289,0.00931905196102104,0.18595819171580746,5.98625,1.303777799999807,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p002_rg1em09_it6_jac1\offline,14454.644165586395
tg216_pw1p5e04_dw0p002_rg1em08_it6_jac1,216.0,15000.0,0.002,1e-08,6,True,ok,0.0034637016793522043,0.00388163100517228,0.009323919764995638,0.19038293296673267,5.9865,1.2331197999992582,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p002_rg1em08_it6_jac1\offline,14631.246169650769
tg216_pw1p5e04_dw0p002_rg1em10_it6_jac1,216.0,15000.0,0.002,1e-10,6,True,ok,0.0034636824372054555,0.0038816979990201803,0.009324018003826259,0.1915832518154931,5.9875,1.3322140999989642,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p002_rg1em10_it6_jac1\offline,14678.1932498723
tg216_pw1e04_dw0p001_rg1em09_it6_jac1,216.0,10000.0,0.001,1e-09,6,True,ok,0.003473146767179808,0.0038720038399122775,0.00930493037730029,0.2016432303842988,5.98425,1.8403440000001865,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p001_rg1em09_it6_jac1\offline,15055.665374148703
tg216_pw1e04_dw0p001_rg1em08_it6_jac1,216.0,10000.0,0.001,1e-08,6,True,ok,0.0034750099552146372,0.0038779770788355096,0.009316473962612785,0.20645735652229616,5.98175,1.8505504999993718,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p001_rg1em08_it6_jac1\offline,15252.911142993238
tg216_pw1e04_dw0p001_rg1em10_it6_jac1,216.0,10000.0,0.001,1e-10,6,True,ok,0.003475576195978204,0.0038834811509853837,0.00932831465705429,0.20935873121870288,5.98325,1.8032454000021971,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p001_rg1em10_it6_jac1\offline,15375.511375001162
tg216_pw8e03_dw0p0005_rg1em10_it6_jac1,216.0,8000.0,0.0005,1e-10,6,True,ok,0.0035201750620791694,0.003763779307517235,0.009087197123676475,0.2796962542421742,5.97825,1.8642957999982173,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p0005_rg1em10_it6_jac1\offline,17929.296725213768
tg216_pw8e03_dw0p0005_rg1em08_it6_jac1,216.0,8000.0,0.0005,1e-08,6,True,ok,0.0035193510745390234,0.0037921190194377574,0.009151173551836636,0.27869256814582527,5.9775,1.8564388000013423,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p0005_rg1em08_it6_jac1\offline,17940.028145347038
tg216_pw8e03_dw0p0005_rg1em09_it6_jac1,216.0,8000.0,0.0005,1e-09,6,True,ok,0.0035235531374021222,0.003822052938557136,0.009317378606317862,0.2826712512965107,5.9785,1.8509841999984928,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p0005_rg1em09_it6_jac1\offline,18210.641659525743
tg216_pw1e04_dw0p0005_rg1em08_it6_jac1,216.0,10000.0,0.0005,1e-08,6,True,ok,0.00354844892414349,0.003760388790052053,0.009072059759245894,0.3640746490926251,5.97825,1.8232279999974708,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p0005_rg1em08_it6_jac1\offline,21212.910520636065
tg216_pw1e04_dw0p0005_rg1em09_it6_jac1,216.0,10000.0,0.0005,1e-09,6,True,ok,0.0035477882535527756,0.0038296099327015287,0.009253832437046732,0.36214760406704327,5.97825,1.8175393999990774,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p0005_rg1em09_it6_jac1\offline,21275.777545098415
tg216_pw1e04_dw0p0005_rg1em10_it6_jac1,216.0,10000.0,0.0005,1e-10,6,True,ok,0.0035512914959029834,0.003903518493575384,0.009552962343124121,0.36837090864604805,5.97925,1.8521555000006629,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p0005_rg1em10_it6_jac1\offline,21732.823295779683
tg216_pw1p5e04_dw0p0005_rg1em08_it6_jac1,216.0,15000.0,0.0005,1e-08,6,True,ok,0.003561082893254077,0.004008995895453638,0.010048103428231179,0.3782301563404591,5.97725,1.3348813999982667,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p0005_rg1em08_it6_jac1\offline,22466.545022522743
tg216_pw1p5e04_dw0p0005_rg1em10_it6_jac1,216.0,15000.0,0.0005,1e-10,6,True,ok,0.0035610995415987336,0.003972756287822282,0.009992235751501889,0.38186356633565943,5.97775,1.284511300000304,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p0005_rg1em10_it6_jac1\offline,22561.01802660733
tg216_pw1p5e04_dw0p0005_rg1em09_it6_jac1,216.0,15000.0,0.0005,1e-09,6,True,ok,0.0035613507139231073,0.004039715951110578,0.010359381611910535,0.3800500060239448,5.97825,1.293752500001574,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p0005_rg1em09_it6_jac1\offline,22745.124652901522
tg216_pw1p5e04_dw0p001_rg1em09_it6_jac1,216.0,15000.0,0.001,1e-09,6,True,ok,0.0035118452583952032,0.003756320588489128,0.009073776696926756,0.5084552484389975,5.98325,1.218460199997935,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p001_rg1em09_it6_jac1\offline,26849.491742106813
tg216_pw1p5e04_dw0p001_rg1em10_it6_jac1,216.0,15000.0,0.001,1e-10,6,True,ok,0.003514174653788633,0.003765645154326046,0.00909788356199727,0.5098037420890366,5.98075,1.2751502999999502,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p001_rg1em10_it6_jac1\offline,26920.50584406234
tg216_pw1p5e04_dw0p001_rg1em08_it6_jac1,216.0,15000.0,0.001,1e-08,6,True,ok,0.0035140048630747838,0.0038390480131238404,0.00926930818451766,0.5092181894611175,5.98075,1.2602457000029972,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p001_rg1em08_it6_jac1\offline,27030.565153304356
tg216_pw8e03_dw0p002_rg1em10_it4_jac1,216.0,8000.0,0.002,1e-10,4,True,ok,0.027711557960178122,0.024175636674381218,0.171429620730542,1.0832983158636111,3.999,1.7400565999996616,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p002_rg1em10_it4_jac1\offline,159020.60156888503
tg180_pw8e03_dw0p002_rg1em10_it4_jac1,180.0,8000.0,0.002,1e-10,4,True,ok,0.0465520741764818,0.04330317287937078,0.14685183648802153,1.3270029878827618,3.999,1.748640499998146,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw8e03_dw0p002_rg1em10_it4_jac1\offline,159286.41784480689
tg198_pw1p5e04_dw0p002_rg1em09_it4_jac1,198.0,15000.0,0.002,1e-09,4,True,ok,0.024080603953130556,0.03799833138416927,0.22314411100254375,1.2717569724764146,3.999,1.7472051000004285,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1p5e04_dw0p002_rg1em09_it4_jac1\offline,203727.07621428653
tg198_pw8e03_dw0p002_rg1em08_it4_jac1,198.0,8000.0,0.002,1e-08,4,True,ok,0.02157468587262752,0.09544337296478142,0.3616009291872416,0.990162922703684,3.999,1.776240900002449,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw8e03_dw0p002_rg1em08_it4_jac1\offline,299479.87734738225
tg180_pw1p5e04_dw0p002_rg1em10_it4_jac1,180.0,15000.0,0.002,1e-10,4,True,ok,0.01594694354825629,0.07075709066800766,0.43355098430511074,1.0979398058100975,3.999,1.7052841000004264,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1p5e04_dw0p002_rg1em10_it4_jac1\offline,341163.27178227634
tg216_pw8e03_dw0p002_rg1em09_it4_jac1,216.0,8000.0,0.002,1e-09,4,True,ok,0.03464290930441517,0.07462910641956745,0.447526297284905,1.0069977055801058,3.999,1.784159399998316,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p002_rg1em09_it4_jac1\offline,347779.7657661321
tg198_pw8e03_dw0p002_rg1em10_it4_jac1,198.0,8000.0,0.002,1e-10,4,True,ok,0.014178657337096353,0.006025913498578985,0.5108201466006876,0.6782979125278151,3.999,1.724805000001652,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw8e03_dw0p002_rg1em10_it4_jac1\offline,352424.9000429856
tg216_pw1e04_dw0p0005_rg1em10_it4_jac1,216.0,10000.0,0.0005,1e-10,4,True,ok,0.010078328000170654,0.04567500780401646,0.5639960381248366,0.2837845625645288,3.999,1.7392330000002403,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p0005_rg1em10_it4_jac1\offline,383816.1421484297
tg216_pw8e03_dw0p002_rg1em08_it4_jac1,216.0,8000.0,0.002,1e-08,4,True,ok,0.052527454918325195,0.08599474016439786,0.6298346277079236,1.2801041066991294,3.999,1.7295410000006086,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p002_rg1em08_it4_jac1\offline,477827.6450624255
tg216_pw1p5e04_dw0p0005_rg1em10_it4_jac1,216.0,15000.0,0.0005,1e-10,4,True,ok,0.04878129988187311,0.058455319640258324,0.7514778926981049,0.3737246864776936,3.999,1.2496038999997836,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p0005_rg1em10_it4_jac1\offline,510490.84207776265
tg180_pw1p5e04_dw0p001_rg1em08_it4_jac1,180.0,15000.0,0.001,1e-08,4,True,ok,0.029634185005470576,0.012251704263586247,0.766996634821577,0.8635404240922467,3.999,1.732163999997283,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1p5e04_dw0p001_rg1em08_it4_jac1\offline,524186.5840657164
tg216_pw8e03_dw0p001_rg1em10_it4_jac1,216.0,8000.0,0.001,1e-10,4,True,ok,0.040525373388470814,0.03820403320682587,0.7748237063571111,0.994186774329932,3.999,1.762136699999246,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p001_rg1em10_it4_jac1\offline,542827.3224060433
tg216_pw1e04_dw0p001_rg1em09_it4_jac1,216.0,10000.0,0.001,1e-09,4,True,ok,0.0387369310066452,0.027823643959753234,0.8743048185781294,0.5904703488005996,3.999,1.7620510999986436,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p001_rg1em09_it4_jac1\offline,586724.3007166014
tg216_pw1e04_dw0p002_rg1em09_it4_jac1,216.0,10000.0,0.002,1e-09,4,True,ok,0.058729582592084696,0.1263396112140506,0.856381663199604,1.2819655892091135,3.999,1.7278954000030353,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p002_rg1em09_it4_jac1\offline,634881.2562009682
tg216_pw1p5e04_dw0p001_rg1em10_it4_jac1,216.0,15000.0,0.001,1e-10,4,True,ok,0.0352666839662725,0.007671856114050095,1.0001386137844437,0.72936173363993,3.999,1.198148499999661,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p001_rg1em10_it4_jac1\offline,665291.4966481073
tg198_pw8e03_dw0p0005_rg1em09_it4_jac1,198.0,8000.0,0.0005,1e-09,4,True,ok,0.03476158799235633,0.029729951199568592,1.0155987625894836,0.43883446024929273,3.999,1.7224290000012843,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw8e03_dw0p0005_rg1em09_it4_jac1\offline,671028.0384938082
tg180_pw8e03_dw0p002_rg1em09_it4_jac1,180.0,8000.0,0.002,1e-09,4,True,ok,0.03244073907732505,0.02232638320902217,0.9927604493695186,1.0922591666032206,3.999,1.7849427000001015,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw8e03_dw0p002_rg1em09_it4_jac1\offline,679610.6161133167
tg180_pw8e03_dw0p0005_rg1em10_it4_jac1,180.0,8000.0,0.0005,1e-10,4,True,ok,0.03836211131587591,0.03960610994042162,1.1405219202476762,0.3771623758594551,3.999,1.0841514999992796,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw8e03_dw0p0005_rg1em10_it4_jac1\offline,751102.7088054734
tg216_pw1p5e04_dw0p002_rg1em10_it4_jac1,216.0,15000.0,0.002,1e-10,4,True,ok,0.0524009324538784,0.1590179216847183,1.090421327900917,1.5149393448423782,3.999,1.1755234000011114,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p002_rg1em10_it4_jac1\offline,803162.0690372201
tg198_pw8e03_dw0p001_rg1em09_it4_jac1,198.0,8000.0,0.001,1e-09,4,True,ok,0.036862576924643446,0.05837616745959517,1.2441629307544408,0.6766534987568175,3.999,1.743343599999207,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw8e03_dw0p001_rg1em09_it4_jac1\offline,834708.1187349341
tg180_pw1e04_dw0p002_rg1em09_it4_jac1,180.0,10000.0,0.002,1e-09,4,True,ok,0.03732178349893871,0.05714084431982954,1.2259607149444165,1.0247160504130493,3.999,1.7377349999987928,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1e04_dw0p002_rg1em09_it4_jac1\offline,836347.4713413952
tg180_pw1e04_dw0p002_rg1em08_it4_jac1,180.0,10000.0,0.002,1e-08,4,True,ok,0.03383475773790194,0.04485503944907965,1.3891507763908668,1.2480542661402414,3.999,1.7698072999992291,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1e04_dw0p002_rg1em08_it4_jac1\offline,944495.5640907163
tg180_pw8e03_dw0p002_rg1em08_it4_jac1,180.0,8000.0,0.002,1e-08,4,True,ok,0.04077981868515371,0.015141633194523994,1.4126011805312566,1.1527100535626384,3.999,1.7314140999988012,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw8e03_dw0p002_rg1em08_it4_jac1\offline,945853.1233240515
tg198_pw1p5e04_dw0p0005_rg1em08_it4_jac1,198.0,15000.0,0.0005,1e-08,4,True,ok,0.030956095139544035,0.0324756486813252,1.4573772754470302,0.3814473590536217,3.999,1.7156195000025036,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1p5e04_dw0p0005_rg1em08_it4_jac1\offline,949839.4772675146
tg198_pw8e03_dw0p002_rg1em09_it4_jac1,198.0,8000.0,0.002,1e-09,4,True,ok,0.04519188033786632,0.005631367932076466,1.45341898996529,1.3147565550509888,3.999,1.7744487000018125,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw8e03_dw0p002_rg1em09_it4_jac1\offline,974933.5952092357
tg216_pw1p5e04_dw0p002_rg1em08_it4_jac1,216.0,15000.0,0.002,1e-08,4,True,ok,0.02316039060536088,0.013689332551555954,1.6618456654142533,0.9844751287811163,3.999,1.2356125000005704,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1p5e04_dw0p002_rg1em08_it4_jac1\offline,1096837.255129972
tg198_pw1e04_dw0p001_rg1em08_it4_jac1,198.0,10000.0,0.001,1e-08,4,True,ok,0.04693082409996454,0.17715943901667763,1.6142400805176338,0.6759352957134465,3.999,1.7181091999991622,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1e04_dw0p001_rg1em08_it4_jac1\offline,1108559.151154419
tg216_pw1e04_dw0p002_rg1em10_it4_jac1,216.0,10000.0,0.002,1e-10,4,True,ok,0.04170702906372053,0.14869095350049233,1.6790267201723772,1.1361190001718489,3.999,1.7430234999992535,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p002_rg1em10_it4_jac1\offline,1158211.5231625345
tg198_pw1e04_dw0p0005_rg1em09_it4_jac1,198.0,10000.0,0.0005,1e-09,4,True,ok,0.052645467318714737,0.04197498526610374,1.7915873618625608,0.32487387721743155,3.999,1.7384555999997247,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1e04_dw0p0005_rg1em09_it4_jac1\offline,1162733.8212745017
tg216_pw1e04_dw0p0005_rg1em08_it4_jac1,216.0,10000.0,0.0005,1e-08,4,True,ok,0.053535896347473425,0.16273778260684552,1.7337826327720136,0.3777740076858858,3.999,1.7428446000012627,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw1e04_dw0p0005_rg1em08_it4_jac1\offline,1167978.350981019
tg180_pw8e03_dw0p001_rg1em08_it4_jac1,180.0,8000.0,0.001,1e-08,4,True,ok,0.07011274074252555,0.1578900768993908,1.7221050263824074,1.0169221867465905,3.999,1.7811036999992211,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw8e03_dw0p001_rg1em08_it4_jac1\offline,1183951.873025746
tg180_pw8e03_dw0p001_rg1em09_it4_jac1,180.0,8000.0,0.001,1e-09,4,True,ok,0.030311152390025065,0.08809855077698622,1.8768761679579942,0.6437522668259088,3.999,1.7172728000005009,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw8e03_dw0p001_rg1em09_it4_jac1\offline,1244450.3488445121
tg180_pw1e04_dw0p001_rg1em08_it4_jac1,180.0,10000.0,0.001,1e-08,4,True,ok,0.03663158311889648,0.08152228692332965,1.9326860688146807,0.6355176620736924,3.999,1.6823122999994666,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1e04_dw0p001_rg1em08_it4_jac1\offline,1277360.4993338422
tg198_pw8e03_dw0p001_rg1em10_it4_jac1,198.0,8000.0,0.001,1e-10,4,True,ok,0.05101364944492875,0.0247237553195847,1.9967705029327445,0.782765786140478,3.999,1.7686552000013762,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw8e03_dw0p001_rg1em10_it4_jac1\offline,1305033.8897343874
tg180_pw1e04_dw0p001_rg1em10_it4_jac1,180.0,10000.0,0.001,1e-10,4,True,ok,0.04394562389121818,0.2252036360915003,2.0869501986464143,0.8826519582869865,3.999,1.787339399998018,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg180_pw1e04_dw0p001_rg1em10_it4_jac1\offline,1432240.0826405655
tg216_pw8e03_dw0p001_rg1em09_it4_jac1,216.0,8000.0,0.001,1e-09,4,True,ok,0.029225903530323196,0.10992781981412766,2.21638424773266,0.5346148474067437,3.999,1.7293807999994897,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg216_pw8e03_dw0p001_rg1em09_it4_jac1\offline,1462685.880299074
tg198_pw1p5e04_dw0p002_rg1em10_it4_jac1,198.0,15000.0,0.002,1e-10,4,True,ok,0.017427914327381333,0.012647904273440397,2.2453032172550214,0.9313173802260063,3.999,1.766704599998775,C:\Users\lyx\Desktop\sci\code\project_method3a_pcg_solver\results\tuning_20260421\method3a_pcg\offline_broad_runs\tg198_pw1p5e04_dw0p002_rg1em10_it4_jac1\offline,1464406.893741668
