avg_step_time_s,final_joint_drift_norm_rad,final_position_error_m,final_solver_residual,gamma,mean_position_error_m,mean_solver_residual,ns,returncode,runtime_s,shape,summary_path
0.00028026922500066576,1.1506378238702543e-05,2.439911529662759e-06,0.0006791789508156648,80,0.0005480463874842081,0.10487774834623233,1,0,1.121076900002663,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g80_ns1\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0004440182749985979,9.585834114907142e-07,2.3618069141413368e-07,3.816591819591625e-05,80,0.0001423790792989002,0.023533920786537984,5,0,1.7760730999943917,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g80_ns5\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0006652177750002011,9.056039803231361e-07,2.3038751224141115e-07,3.7337248153770995e-05,80,9.194810180325283e-05,0.015017695119919593,10,0,2.6608711000008043,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g80_ns10\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.001167108024999834,9.065226260017926e-07,2.3042350976216397e-07,3.734317087090806e-05,80,7.406808560194789e-05,0.01206302930450762,20,0,4.668432099999336,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g80_ns20\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0021457245250003326,9.072458299000318e-07,2.3046410238616517e-07,3.734899640887849e-05,80,6.973271494383473e-05,0.011351872556717595,40,0,8.58289810000133,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g80_ns40\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.003183581150000464,9.075021518748307e-07,2.304790907666996e-07,3.735113067449547e-05,80,6.959001861881123e-05,0.011327859112125315,60,0,12.734324600001855,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g80_ns60\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.00028522775000055844,2.882453390407617e-05,5.392462888251299e-06,0.0013460696432540814,200,0.00041532185007352396,0.0976750684189795,1,0,1.1409110000022338,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g200_ns1\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0004461631249996572,4.5283771160879104e-07,1.5489565311633942e-07,2.5860866401318822e-05,200,0.00011844962697924705,0.021649998969604334,5,0,1.7846524999986286,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g200_ns5\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0006654072500004986,4.906632858347899e-07,1.685774981232489e-07,2.8461303107455877e-05,200,6.373990985042723e-05,0.010818238808975127,10,0,2.6616290000019944,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g200_ns10\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
0.0011727207000003545,4.849404957190587e-07,1.6754425047937212e-07,2.8270560098261145e-05,200,3.981293301104609e-05,0.006535416299714744,20,0,4.690882800001418,circle,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\dlccznn_inner_tuning_offline_sweep\circle\g200_ns20\single\circle\method2_dlccznn\offline\method2_dlccznn_offline_with_fb_summary.json
