label,status,method,noise_channel,noise_profile,noise_level,trial,seed,tau,duration_s,task_gain,position_weight,drift_weight,pcg_max_iters,mean_position_error_m,max_position_error_m,final_position_error_m,mean_joint_drift_norm_rad,max_abs_joint_drift_rad,final_joint_drift_norm_rad,mean_elncp_residual_norm,max_elncp_residual_norm,mean_stationarity_norm,mean_ncp_residual_norm,mean_pcg_iterations,max_pcg_iterations,mean_active_iterations,max_active_iterations,min_boundary_slack,mean_noise_norm,max_noise_norm,theta_initial_rad,theta_final_rad,theta_delta_rad,num_samples,wall_clock_run_s,result_dir
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=5e-05 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,5e-05,1,21213481,0.005,20.0,198.0,15000.0,0.0005,8,0.00020463839282435737,0.00030524632861535407,4.965228511760508e-06,0.31012299424241657,0.41255147885265653,5.000569390475217e-05,1.7705151442911097e-08,1.6477998804560032e-07,1.7662630078176203e-08,8.67008127287915e-11,9.73575,13,1.58925,2,1.8596486251540363,5.0000000000000016e-05,4.9999999999999996e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.859111348300851e-05, -1.5707976605220386, 1.5708067597556825, -2.0106195305414087e-05, 1.5707746971713683, 3.4237621410862394e-05]","[-1.859111348300851e-05, -1.3337271420610364e-06, 1.0432960785955459e-05, -2.0106195305414087e-05, -2.162962352825204e-05, 3.4237621410862394e-05]",4000,1.8807242999901064,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_5e-05_trial1
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=5e-05 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,5e-05,2,21162787,0.005,20.0,198.0,15000.0,0.0005,8,0.00020480153684720553,0.0003089421029952185,7.807699595214701e-06,0.31011735265144263,0.4125393682481806,4.988789810568702e-05,1.6590284061366213e-08,1.5821831845959418e-07,1.654742880850136e-08,8.670081613122335e-11,9.76475,14,1.59675,2,1.8596521604985414,5.0000000000000016e-05,5e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-7.941691750926737e-06, -1.5708097711402131, 1.5707796282763271, 2.9377434577836184e-05, 1.5708175006334795, -2.5588588539049977e-05]","[-7.941691750926737e-06, -1.3444345316582229e-05, -1.669851856944682e-05, 2.9377434577836184e-05, 2.1173838582910776e-05, -2.5588588539049977e-05]",4000,1.832726199994795,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_5e-05_trial2
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=5e-05 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,5e-05,3,20911422,0.005,20.0,198.0,15000.0,0.0005,8,0.0002048318432052286,0.00031941037176336717,1.3533774557744444e-05,0.3101144842126225,0.4125303414874184,4.978746584817157e-05,1.6957665685936953e-08,1.6044994823403476e-07,1.691660508379386e-08,8.670082340580346e-11,9.8355,14,1.60275,2,1.859640939673189,5.0000000000000016e-05,5e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.541802532764344e-05, -1.5708187978920622, 1.5707729725650574, 3.0104613597859126e-05, 1.5707895732218493, -1.5453397121335446e-05]","[1.541802532764344e-05, -2.2471097165688292e-05, -2.3354229839123164e-05, 3.0104613597859126e-05, -6.753573047246775e-06, -1.5453397121335446e-05]",4000,1.9036578999948688,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_5e-05_trial3
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=5e-05 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,5e-05,4,20607788,0.005,20.0,198.0,15000.0,0.0005,8,0.00020410942683799104,0.0003177836029355187,1.2766889934753547e-05,0.31012560615926527,0.4125845926038345,5.0205806831747434e-05,1.686080147213225e-08,1.6320633489281535e-07,1.681794982276067e-08,8.670082120820702e-11,9.79725,14,1.60175,2,1.8596505772948047,5.0000000000000016e-05,5e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.8649106056572545e-05, -1.5707645467778268, 1.570798225415513, 8.540040648016826e-06, 1.5708001850850992, -3.273287247039077e-05]","[1.8649106056572545e-05, 3.178001706971578e-05, 1.8986206165028108e-06, 8.540040648016826e-06, 3.8582902026629284e-06, -3.273287247039077e-05]",4000,1.8172994000196923,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_5e-05_trial4
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.0001 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.0001,0,21217747,0.005,20.0,198.0,15000.0,0.0005,8,0.00020700745043694265,0.00032484527084589577,2.8498328874516928e-05,0.3100977660312649,0.4124910129902195,9.999752063779293e-05,1.7473702638070742e-08,1.4572627618036467e-07,1.7431308735562334e-08,8.670091395018909e-11,9.851,14,1.61125,2,1.859604786377154,0.00010000000000000003,0.00010000000000000002,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[5.338794457907054e-05, -1.5708581263983756, 1.5708241551256865, 4.6622862599974267e-05, 1.5708033096753806, -1.8253015798246988e-05]","[5.338794457907054e-05, -6.179960347907354e-05, 2.78283307899585e-05, 4.6622862599974267e-05, 6.9828804840632586e-06, -1.8253015798246988e-05]",4000,1.914733499987051,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.0001_trial0
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.0001 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.0001,1,21158521,0.005,20.0,198.0,15000.0,0.0005,8,0.00020493402027107,0.000304857399031865,7.283796633481337e-06,0.31012598835525185,0.412548418322634,9.997004471292807e-05,1.798954927070044e-08,1.58013910451097e-07,1.7947234680951267e-08,8.670081545825128e-11,9.7215,13,1.5845,2,1.8596437146718217,0.00010000000000000003,0.00010000000000000002,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.4970361459992958e-05, -1.5708007210601032, 1.5708110490303724, -5.407896038839541e-05, 1.5708058007958343, 8.074375321405396e-05]","[-1.4970361459992958e-05, -4.394265206597581e-06, 1.4722235475828072e-05, -5.407896038839541e-05, 9.474000937759186e-06, 8.074375321405396e-05]",4000,1.844640099996468,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.0001_trial1
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.0001 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.0001,2,20915688,0.005,20.0,198.0,15000.0,0.0005,8,0.00020856819871974575,0.000287838449690886,3.1792158541996266e-05,0.3101254052249253,0.41254688403695106,0.0001000380098811698,1.912700247655264e-08,1.5134282338277125e-07,1.9085131312459162e-08,8.670090645499094e-11,9.656,13,1.5675,2,1.8595800922925672,0.00010000000000000003,0.0001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-8.65505232478288e-05, -1.570802255340147, 1.5708165353560208, -1.5084077157686592e-05, 1.5708351526479767, 1.8387509453769906e-05]","[-8.65505232478288e-05, -5.928545250499795e-06, 2.020856112427971e-05, -1.5084077157686592e-05, 3.882585308012665e-05, 1.8387509453769906e-05]",4000,1.8683938999893144,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.0001_trial2
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.0001 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.0001,3,20460580,0.005,20.0,198.0,15000.0,0.0005,8,0.00020658085542757092,0.0003200512578308181,3.561244753344879e-05,0.310119556599222,0.41259064840865745,0.00010036795073670575,1.6834478404233276e-08,1.5599638233166496e-07,1.6791358741243356e-08,8.670089745345919e-11,9.7255,13,1.59275,2,1.8596221835308813,0.00010000000000000003,0.0001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-3.499352886590237e-05, -1.5707584909778836, 1.5708466279630373, 6.636399206484279e-05, 1.5708136117482006, 1.3582078402351578e-05]","[-3.499352886590237e-05, 3.7835817012998874e-05, 5.0301168140753916e-05, 6.636399206484279e-05, 1.7284953303997597e-05, 1.3582078402351578e-05]",4000,1.861875600006897,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.0001_trial3
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.0001 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.0001,4,20981757,0.005,20.0,198.0,15000.0,0.0005,8,0.00020703671115674538,0.00033740268711995283,3.499398532194052e-05,0.310107287501216,0.41254971445813027,0.00010029106729903418,1.780410842650257e-08,1.707018255514863e-07,1.7761505896196174e-08,8.670091264950942e-11,9.72125,13,1.58675,2,1.8596076848980339,0.00010000000000000003,0.0001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[6.188818399213511e-05, -1.5707994249222246, 1.570869594071741, 2.660881363426809e-05, 1.570800709690952, 1.1100444682132702e-05]","[6.188818399213511e-05, -3.098127328016176e-06, 7.326727684442425e-05, 2.660881363426809e-05, 4.382896055421526e-06, 1.1100444682132702e-05]",4000,1.7588669000251684,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.0001_trial4
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.0005 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.0005,0,21050268,0.005,20.0,198.0,15000.0,0.0005,8,0.00025418910641340276,0.0004351525958059844,0.00015480702206161628,0.3100322634801057,0.41241178837783843,0.0005001662948947324,1.6200784114737787e-08,1.4006925577636632e-07,1.615895100362241e-08,8.67032554157716e-11,9.916,14,1.621,2,1.8593485568393235,0.0005000000000000002,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[0.0002915494054323825, -1.570937351031448, 1.5710516562414725, 0.00023021895722923966, 1.5706567206628876, -8.714163640233557e-05]","[0.0002915494054323825, -0.0001410242365513792, 0.0002553294465759137, 0.00023021895722923966, -0.00013960613200891814, -8.714163640233557e-05]",4000,1.9307136999850627,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.0005_trial0
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.0005 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.0005,1,21023941,0.005,20.0,198.0,15000.0,0.0005,8,0.00023252417863323216,0.0003597507240422086,9.880676588769485e-05,0.31001552504623636,0.41226026092031587,0.0005001112744050518,1.646073529262531e-08,1.625734565124459e-07,1.6420587380444646e-08,8.670284248546656e-11,9.943,14,1.6125,2,1.859536665134443,0.0005000000000000002,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[3.694016365978326e-05, -1.57108887845545, 1.5711111445384052, 0.00017402635756610179, 1.5706523822457148, 0.00011421391775327238]","[3.694016365978326e-05, -0.0002925516605534195, 0.0003148177435086108, 0.00017402635756610179, -0.00014394454918176258, 0.00011421391775327238]",4000,1.9159662000020035,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.0005_trial1
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.0005 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.0005,2,20352327,0.005,20.0,198.0,15000.0,0.0005,8,0.0002497744949158383,0.00042627508597079157,0.00015808922201320712,0.3100689965536268,0.41223884469767125,0.0004997146111134336,1.6085912957394704e-08,1.3644050109579634e-07,1.6045340316208862e-08,8.670255350751817e-11,9.97025,14,1.623,2,1.853615907122341,0.0005000000000000002,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[5.194069904433726e-05, -1.5711102946775701, 1.5705885202873788, 8.949520868573237e-05, 1.5710983413208854, 7.768728428645133e-05]","[5.194069904433726e-05, -0.00031396788267357145, -0.0002078065075177271, 8.949520868573237e-05, 0.0003020145259888807, 7.768728428645133e-05]",4000,1.9391174000047613,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.0005_trial2
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.0005 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.0005,3,20982624,0.005,20.0,198.0,15000.0,0.0005,8,0.0002773273353928739,0.0004452557979106232,0.00019182274973158348,0.31015472735186617,0.41240968642569586,0.0004996834804131455,1.6630813181567387e-08,1.4743858939664514e-07,1.6590013852531557e-08,8.670346549466587e-11,9.87875,14,1.609,2,1.8593694134785814,0.0005000000000000002,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-0.0003473271523772464, -1.5709394529599225, 1.5704925699319965, -8.161370607689162e-05, 1.5708868370204196, -3.796315320837058e-05]","[-0.0003473271523772464, -0.0001431261650259863, -0.0003037568629000731, -8.161370607689162e-05, 9.05102255230883e-05, -3.796315320837058e-05]",4000,1.8692422999884002,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.0005_trial3
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.0005 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.0005,4,21091585,0.005,20.0,198.0,15000.0,0.0005,8,0.00022458255387431246,0.0003313905398797581,7.884437481820644e-05,0.31011808238412314,0.41236873556169895,0.0004999603190042893,1.6994980846458184e-08,1.557772053430395e-07,1.695265579623264e-08,8.670152059019711e-11,9.834,14,1.6065,2,1.8594790982247869,0.0005000000000000002,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-0.0002225642475127028, -1.5709804038164379, 1.5709932279188927, -0.0003159034616626765, 1.5708637066555526, -0.00015308831145778776]","[-0.0002225642475127028, -0.000184077021541329, 0.00019690112399617377, -0.0003159034616626765, 6.737986065608048e-05, -0.00015308831145778776]",4000,1.7743498999916483,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.0005_trial4
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.001 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.001,0,20471967,0.005,20.0,198.0,15000.0,0.0005,8,0.0003090418222302131,0.0005304022527073362,0.0002476701991401585,0.31030145640884255,0.4128103575333555,0.0009997285710434613,1.7097023794883248e-08,1.6561943573501214e-07,1.7056014526749744e-08,8.671118870557756e-11,9.89275,14,1.61075,2,1.6986123191198836,0.0010000000000000005,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[0.0002851004986390529, -1.570538781849181, 1.5700386495293395, -0.0005224302715983491, 1.5707408992921745, 4.2012937177888344e-05]","[0.0002851004986390529, 0.00025754494571561537, -0.0007576772655570885, -0.0005224302715983491, -5.5427502722027455e-05, 4.2012937177888344e-05]",4000,1.9501685999857727,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.001_trial0
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.001 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.001,1,20775601,0.005,20.0,198.0,15000.0,0.0005,8,0.0003567303741141005,0.0006113628679959289,0.000307695347065801,0.31009963738936325,0.4127395712770692,0.0010002632713450852,1.630024806812919e-08,1.7596781612470149e-07,1.6260617619266234e-08,8.670742262749183e-11,9.94725,14,1.6135,2,1.790167154194595,0.0010000000000000005,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[0.0003608668984709586, -1.570609568123429, 1.571408211623478, 1.1679815232971371e-05, 1.5701289455761076, 0.00012444171124393396]","[0.0003608668984709586, 0.00018675867146766834, 0.0006118848285814327, 1.1679815232971371e-05, -0.0006673812187889538, 0.00012444171124393396]",4000,2.0188914999889676,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.001_trial1
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.001 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.001,2,20405898,0.005,20.0,198.0,15000.0,0.0005,8,0.0002959272497467002,0.0005122146478325874,0.00022542397021692095,0.31003082798480186,0.4121704521399059,0.0009998933160440045,1.6365737155216747e-08,1.7064339770161188e-07,1.6327190541166348e-08,8.670506111806852e-11,9.9995,14,1.61825,2,1.8028866365845209,0.0010000000000000005,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[0.0005903762409939636, -1.5711786872487192, 1.5707506426255171, 1.379731103237862e-05, 1.571383761810936, 0.0003970966049953819]","[0.0005903762409939636, -0.00038236045382267214, -4.5684169379445194e-05, 1.379731103237862e-05, 0.0005874350160395281, 0.0003970966049953819]",4000,1.8609564999933355,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.001_trial2
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.001 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.001,3,20811486,0.005,20.0,198.0,15000.0,0.0005,8,0.00039376813021791524,0.0007068445034667225,0.0003558578374476327,0.3100987026721672,0.41277706829574745,0.0010003874165781315,1.6094111780779857e-08,1.5908298998910354e-07,1.605245390069919e-08,8.670879554576634e-11,9.911,14,1.61725,2,1.6744900935699336,0.0010000000000000005,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[6.0956527127195555e-05, -1.5705720710774391, 1.5717189984667548, -6.249489609129114e-06, 1.570566064050996, -0.00020587777159631064]","[6.0956527127195555e-05, 0.00022425571745743333, 0.0009226716718582217, -6.249489609129114e-06, -0.00023026274390058887, -0.00020587777159631064]",4000,1.9162140999978874,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.001_trial3
Method3 TVQP ELNCP PCG noise robustness offline sensor constant level=0.001 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,constant,0.001,4,20707957,0.005,20.0,198.0,15000.0,0.0005,8,0.0003201793059669597,0.0005441553408381737,0.0002596872706320058,0.31003754301615,0.4123521031632491,0.0009999498770036667,1.672764440920009e-08,1.69751951325026e-07,1.668888343608669e-08,8.670651484722487e-11,9.98875,14,1.616,2,1.729214114106465,0.0010000000000000005,0.001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[0.0007231944094621371, -1.5709970362135883, 1.5706927578190455, 0.0002764045923072172, 1.5709423639783588, 0.000572845914299662]","[0.0007231944094621371, -0.00020070941869176906, -0.00010356897585106495, 0.0002764045923072172, 0.00014603718346228867, 0.000572845914299662]",4000,1.8687035999901127,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_constant_0.001_trial4
Method3 TVQP ELNCP PCG noise robustness offline sensor linear level=1e-06 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,linear,1e-06,0,20349727,0.005,20.0,198.0,15000.0,0.0005,8,0.00020434362668620586,0.0003073802106057217,5.071077907783414e-07,0.31012079917722063,0.4125528619488288,9.925055153638788e-07,1.9982641533249406e-08,1.3909796553281083e-07,1.9942966934005147e-08,8.670083306230492e-11,9.55175,13,1.5355,2,1.8596598293372488,4.998749999999999e-07,9.9975e-07,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-3.589138976907286e-07, -1.5707964955517204, 1.5707968513337238, -3.722207945122365e-07, 1.570796937819003, -2.0181522904365814e-07]","[-3.589138976907286e-07, -1.6875682384842605e-07, 5.24538827262333e-07, -3.722207945122365e-07, 6.11024106422775e-07, -2.0181522904365814e-07]",4000,1.9575798000150826,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_linear_1e-06_trial0
Method3 TVQP ELNCP PCG noise robustness offline sensor linear level=1e-06 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,linear,1e-06,1,20867657,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433978589641877,0.0003073613980672361,7.336732890503912e-07,0.3101208460592575,0.41255315164704376,1.1732360467807803e-06,1.8619637217812803e-08,1.6578986630785875e-07,1.857932062971937e-08,8.67008376588314e-11,9.56975,13,1.5445,2,1.8596598081809113,4.99875e-07,9.9975e-07,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-7.717337621514342e-07, -1.5707959160830334, 1.570796800275844, 1.714799661378449e-07, 1.5707961740955305, 5.790672712143472e-07]","[-7.717337621514342e-07, 4.1071186318575315e-07, 4.73480947338345e-07, 1.714799661378449e-07, -1.526993660405651e-07, 5.790672712143472e-07]",4000,1.8748167000012472,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_linear_1e-06_trial1
Method3 TVQP ELNCP PCG noise robustness offline sensor linear level=1e-06 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,linear,1e-06,2,20651786,0.005,20.0,198.0,15000.0,0.0005,8,0.0002043349185639398,0.00030746850086229313,8.068214950638119e-07,0.3101208937660306,0.41255311953259866,1.2836788994472166e-06,1.9296457077253428e-08,1.7101320586980365e-07,1.925612697750057e-08,8.670083610889299e-11,9.57525,12,1.54425,2,1.8596598559375035,4.99875e-07,9.9975e-07,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[2.0704262717929854e-07, -1.570795980306767, 1.5707971340160167, 4.274833963038439e-07, 1.5707958737664187, -6.67329042390953e-07]","[2.0704262717929854e-07, 3.464881295212052e-07, 8.07221120169288e-07, 4.274833963038439e-07, -4.530284778425653e-07, -6.67329042390953e-07]",4000,1.7963065000076313,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_linear_1e-06_trial2
Method3 TVQP ELNCP PCG noise robustness offline sensor linear level=1e-06 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,linear,1e-06,3,20933726,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433419789881281,0.0003074508658860199,7.334041195656119e-07,0.3101209312781122,0.4125531463108789,1.2097672309286617e-06,1.9722507892602654e-08,1.5655526003573614e-07,1.9683001551760655e-08,8.670083671490188e-11,9.5435,13,1.5355,2,1.859659849585218,4.998750000000001e-07,9.997500000000003e-07,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[8.15862061802893e-08, -1.5707959268016434, 1.5707968343751455, 4.789683534042984e-07, 1.5707955046205864, 3.6587819336656076e-07]","[8.15862061802893e-08, 3.999932531861816e-07, 5.075802489429293e-07, 4.789683534042984e-07, -8.221743101888279e-07, 3.6587819336656076e-07]",4000,1.9235581000102684,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_linear_1e-06_trial3
Method3 TVQP ELNCP PCG noise robustness offline sensor linear level=1e-06 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,linear,1e-06,4,20935301,0.005,20.0,198.0,15000.0,0.0005,8,0.00020433558062861261,0.00030756289113592736,4.4937534164655555e-07,0.31012095023859526,0.4125529681053517,9.038644080451715e-07,1.9789318865458595e-08,1.581489756137295e-07,1.9749303510027526e-08,8.670083384731922e-11,9.5645,13,1.5415,2,1.8596598710997834,4.99875e-07,9.9975e-07,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[4.958987636304846e-07, -1.5707962831973978, 1.5707962604131915, 2.1348286241732645e-07, 1.5707963272301475, -7.205365290635123e-07]","[4.958987636304846e-07, 4.3597498722292016e-08, -6.638170502171192e-08, 2.1348286241732645e-07, 4.3525094639562667e-10, -7.205365290635123e-07]",4000,1.8739481999946292,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_linear_1e-06_trial4
