case_id,task_gain,mu_gain,activation_power,solver_substeps,solver_gamma_gain,status,mean_position_error_m,final_position_error_m,final_joint_drift_norm_rad,mean_inner_residual_norm,wall_clock_run_s,result_dir,composite_score
tg200_mu14p0_ap0p90_ns60_gg3840,200.0,14.0,0.9,60,3840.0,ok,0.00019999304107500015,1.0365961932479848e-06,1.9777837967200572e-06,0.004980374306709145,4.251341800001683,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p90_ns60_gg3840\offline,1.2729664227865778
tg180_mu14p0_ap0p85_ns80_gg3072,180.0,14.0,0.85,80,3072.0,ok,0.00019934879896529701,1.035833813613601e-06,2.076972948774966e-06,0.004412291952195832,7.366253700001835,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p85_ns80_gg3072\offline,1.275293823906342
tg180_mu14p0_ap0p90_ns80_gg3072,180.0,14.0,0.9,80,3072.0,ok,0.00019965494779183217,1.1294293325645234e-06,2.0597412597474598e-06,0.004071523415178517,7.1164855000024545,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p90_ns80_gg3072\offline,1.2805743566217964
tg200_mu12p0_ap0p85_ns40_gg4608,200.0,12.0,0.85,40,4608.0,ok,0.00019965658948446673,9.221548817331335e-07,1.8112362896546016e-06,0.007072200083195535,3.2039874000001873,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p85_ns40_gg4608\offline,1.281951188356046
tg180_mu16p0_ap0p85_ns80_gg3840,180.0,16.0,0.85,80,3840.0,ok,0.0001995061625430685,9.857053050226687e-07,2.147164871276122e-06,0.004515870771187181,7.112145200000668,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p85_ns80_gg3840\offline,1.2853010034355086
tg200_mu16p0_ap0p85_ns60_gg4608,200.0,16.0,0.85,60,4608.0,ok,0.00019994864750139303,9.130734767227109e-07,2.0687257163157645e-06,0.005543322896655401,4.416274000002886,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p85_ns60_gg4608\offline,1.2878308729780048
tg200_mu14p0_ap0p90_ns60_gg3072,200.0,14.0,0.9,60,3072.0,ok,0.00019929403812071712,1.0622190716174798e-06,1.980646430978502e-06,0.005374257847774164,4.588147200000094,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p90_ns60_gg3072\offline,1.2929778131803644
tg220_mu16p0_ap0p85_ns60_gg3072,220.0,16.0,0.85,60,3072.0,ok,0.00019887190023596684,9.014582716072906e-07,1.931974384855722e-06,0.006745100612939416,4.4808057000009285,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p85_ns60_gg3072\offline,1.2937212878859812
tg220_mu12p0_ap0p90_ns80_gg4608,220.0,12.0,0.9,80,4608.0,ok,0.000201806200079445,9.541996251673567e-07,2.430096410978226e-06,0.0029297769013311072,7.85471619999953,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p90_ns80_gg4608\offline,1.2937756094280775
tg180_mu14p0_ap0p90_ns60_gg4608,180.0,14.0,0.9,60,4608.0,ok,0.00020004491033575223,1.083545156094912e-06,2.0700889931581814e-06,0.004735617937475867,5.69197659999918,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p90_ns60_gg4608\offline,1.2978527069767207
tg220_mu16p0_ap0p90_ns40_gg4608,220.0,16.0,0.9,40,4608.0,ok,0.0001995192933716156,9.739628954736175e-07,1.6066037935848586e-06,0.008575956474032307,3.1636770000004617,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p90_ns40_gg4608\offline,1.298478478918421
tg220_mu12p0_ap0p85_ns40_gg3072,220.0,12.0,0.85,40,3072.0,ok,0.00019918391587116373,9.535080249296075e-07,1.779090579570611e-06,0.007710496187177687,3.649450299999444,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p85_ns40_gg3072\offline,1.3040321443691623
tg180_mu16p0_ap0p90_ns60_gg3072,180.0,16.0,0.9,60,3072.0,ok,0.0001982539180759761,1.1212446209720008e-06,1.8778238952880854e-06,0.006120146415311833,5.667759799998748,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p90_ns60_gg3072\offline,1.30683487047864
tg220_mu12p0_ap0p90_ns80_gg3840,220.0,12.0,0.9,80,3840.0,ok,0.00020132092799566892,9.746069187976624e-07,2.440321455835024e-06,0.003206504970747573,5.5599581000024045,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p90_ns80_gg3840\offline,1.3104490187737583
tg180_mu14p0_ap0p90_ns60_gg3840,180.0,14.0,0.9,60,3840.0,ok,0.00019953930550134836,1.1047748868619311e-06,2.0745158539758387e-06,0.004962326083513449,5.778993300002185,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p90_ns60_gg3840\offline,1.3113803893510902
tg180_mu14p0_ap0p85_ns60_gg3840,180.0,14.0,0.85,60,3840.0,ok,0.0001994447172021908,1.0170627390695668e-06,2.1161428034371494e-06,0.005237604156458412,5.819993699999031,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p85_ns60_gg3840\offline,1.3114882451683676
tg220_mu16p0_ap0p90_ns40_gg3840,220.0,16.0,0.9,40,3840.0,ok,0.0001990584705183177,9.875198065894074e-07,1.6135174837179984e-06,0.00884166953203507,3.2059681999999157,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p90_ns40_gg3840\offline,1.312375672704298
tg200_mu12p0_ap0p85_ns40_gg3840,200.0,12.0,0.85,40,3840.0,ok,0.00019954802182064235,9.570633599387428e-07,1.851387928704215e-06,0.007518736458341651,3.346121399998083,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p85_ns40_gg3840\offline,1.316406656125076
tg200_mu12p0_ap0p90_ns80_gg4608,200.0,12.0,0.9,80,4608.0,ok,0.00020145614617559908,1.0113311349740523e-06,2.4770343179142616e-06,0.0030372128627931577,5.19816880000144,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p90_ns80_gg4608\offline,1.3220616207544407
tg220_mu12p0_ap0p90_ns80_gg3072,220.0,12.0,0.9,80,3072.0,ok,0.0002007938066027699,1.0031607094032648e-06,2.458213705279911e-06,0.003428553470090354,5.655358199997863,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p90_ns80_gg3072\offline,1.3288168048436717
tg200_mu12p0_ap0p90_ns80_gg3840,200.0,12.0,0.9,80,3840.0,ok,0.0002012078273537776,1.0331871362264816e-06,2.4872786171980347e-06,0.003151116805097219,5.573844099999405,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p90_ns80_gg3840\offline,1.3334575804328432
tg180_mu14p0_ap0p90_ns60_gg3072,180.0,14.0,0.9,60,3072.0,ok,0.0001989615386549627,1.132374254332688e-06,2.0895181934477534e-06,0.005340738537605046,5.862230800001271,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p90_ns60_gg3072\offline,1.3345162035319729
tg200_mu16p0_ap0p85_ns60_gg3840,200.0,16.0,0.85,60,3840.0,ok,0.00019948454440881674,9.411078338931574e-07,2.1547559033602778e-06,0.006093742485456938,4.25222439999925,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p85_ns60_gg3840\offline,1.3353485760777555
tg200_mu16p0_ap0p90_ns40_gg4608,200.0,16.0,0.9,40,4608.0,ok,0.00019910367063212783,1.0171180496262198e-06,1.6803775399998493e-06,0.008828542377598244,3.2626706000010017,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p90_ns40_gg4608\offline,1.3354828654795514
tg220_mu16p0_ap0p90_ns40_gg3072,220.0,16.0,0.9,40,3072.0,ok,0.000198234639159874,1.0049769769560808e-06,1.654687950782615e-06,0.009308190624488713,3.2927893999985827,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p90_ns40_gg3072\offline,1.342514854036409
tg180_mu16p0_ap0p85_ns80_gg3072,180.0,16.0,0.85,80,3072.0,ok,0.00019880473727294968,1.0029117769796596e-06,2.3077122953750986e-06,0.005012751645369175,7.243112199997995,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p85_ns80_gg3072\offline,1.3464739304917774
tg200_mu16p0_ap0p90_ns40_gg3840,200.0,16.0,0.9,40,3840.0,ok,0.00019816219891458697,1.0345618511232842e-06,1.7184456074192755e-06,0.00882635216025892,3.0577808000016375,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p90_ns40_gg3840\offline,1.34725344878494
tg180_mu12p0_ap0p90_ns80_gg4608,180.0,12.0,0.9,80,4608.0,ok,0.00020116331568671456,1.0796937528516357e-06,2.542657946666894e-06,0.002944845869506339,7.519799099998636,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p90_ns80_gg4608\offline,1.350295716100781
tg220_mu12p0_ap0p90_ns60_gg4608,220.0,12.0,0.9,60,4608.0,ok,0.00020119614207305759,9.535326887677174e-07,2.525750388490542e-06,0.00401490580408033,4.617107000001852,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p90_ns60_gg4608\offline,1.3566183922557224
tg200_mu12p0_ap0p90_ns80_gg3072,200.0,12.0,0.9,80,3072.0,ok,0.00020061593045452914,1.0636153060978549e-06,2.504898511554772e-06,0.00351639810136679,5.226646600000095,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p90_ns80_gg3072\offline,1.3573884776765077
tg180_mu14p0_ap0p85_ns60_gg3072,180.0,14.0,0.85,60,3072.0,ok,0.00019855959664233575,1.0323930016586653e-06,2.2124320141929004e-06,0.005816571075056258,5.723205400001461,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p85_ns60_gg3072\offline,1.358931814511088
tg180_mu12p0_ap0p90_ns80_gg3840,180.0,12.0,0.9,80,3840.0,ok,0.00020068600102467508,1.1032786157367854e-06,2.553093733196168e-06,0.003184666679109287,7.457510199998069,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p90_ns80_gg3840\offline,1.3664026404147744
tg200_mu12p0_ap0p85_ns40_gg3072,200.0,12.0,0.85,40,3072.0,ok,0.00019853039751606223,9.965597006193167e-07,2.0167598826273273e-06,0.007647583560753036,3.163800000002084,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p85_ns40_gg3072\offline,1.369730902693804
tg200_mu16p0_ap0p85_ns60_gg3072,200.0,16.0,0.85,60,3072.0,ok,0.00019868427319904054,9.475633558167038e-07,2.2263109144951117e-06,0.006697536170072656,4.373977899998863,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p85_ns60_gg3072\offline,1.375645388742229
tg220_mu12p0_ap0p90_ns60_gg3840,220.0,12.0,0.9,60,3840.0,ok,0.00020097212429013046,9.732878747077836e-07,2.5449177530245096e-06,0.004286846550736753,4.508316799998283,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p90_ns60_gg3840\offline,1.375655952589757
tg220_mu14p0_ap0p90_ns40_gg3840,220.0,14.0,0.9,40,3840.0,ok,0.00019939414011811786,9.901182365377295e-07,2.0042445094694225e-06,0.007995291435280702,4.1031404999994265,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p90_ns40_gg3840\offline,1.3795514188526985
tg220_mu14p0_ap0p90_ns40_gg3072,220.0,14.0,0.9,40,3072.0,ok,0.00019901913718996142,1.014262161292038e-06,1.9766385204677793e-06,0.008129960081163066,3.4243854000014835,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p90_ns40_gg3072\offline,1.3825898966945835
tg180_mu16p0_ap0p90_ns40_gg4608,180.0,16.0,0.9,40,4608.0,ok,0.00019910678639113074,1.0639406703834269e-06,1.8078978603369848e-06,0.00896814617628825,4.406798299998627,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p90_ns40_gg4608\offline,1.383283695604555
tg220_mu12p0_ap0p90_ns60_gg3072,220.0,12.0,0.9,60,3072.0,ok,0.00020040112356863903,1.0013557114382805e-06,2.513104370335069e-06,0.0045751729216054506,4.682902600001398,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu12p0_ap0p90_ns60_gg3072\offline,1.3839048792975155
tg220_mu14p0_ap0p90_ns40_gg4608,220.0,14.0,0.9,40,4608.0,ok,0.00020013667088634798,9.719151661606819e-07,2.029734226031982e-06,0.008110107584196224,4.098700099999405,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p90_ns40_gg4608\offline,1.387266885187111
tg180_mu12p0_ap0p90_ns80_gg3072,180.0,12.0,0.9,80,3072.0,ok,0.00020005847348660832,1.1358934013099483e-06,2.5732072453530367e-06,0.003481348476792215,7.534659900000406,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p90_ns80_gg3072\offline,1.388853668183177
tg200_mu12p0_ap0p90_ns60_gg4608,200.0,12.0,0.9,60,4608.0,ok,0.00020098712114455944,1.0103460815392035e-06,2.5963887331028293e-06,0.004145226181197757,4.162419199998112,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p90_ns60_gg4608\offline,1.3918361733205393
tg180_mu16p0_ap0p90_ns40_gg3840,180.0,16.0,0.9,40,3840.0,ok,0.00019816573361679818,1.089302444437478e-06,1.868469656200053e-06,0.008772867389137285,4.310083100001066,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p90_ns40_gg3840\offline,1.3953348253180184
tg200_mu14p0_ap0p90_ns40_gg4608,200.0,14.0,0.9,40,4608.0,ok,0.00019931460466485478,1.0300491612444836e-06,2.0857115531019625e-06,0.007689362738651493,3.1455987000008463,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p90_ns40_gg4608\offline,1.3976098411563473
tg200_mu14p0_ap0p90_ns40_gg3840,200.0,14.0,0.9,40,3840.0,ok,0.0001988704393929019,1.0488660402030072e-06,2.0784456886145614e-06,0.0077407340198503895,3.2996228000010888,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p90_ns40_gg3840\offline,1.4012715065835029
tg200_mu12p0_ap0p90_ns60_gg3840,200.0,12.0,0.9,60,3840.0,ok,0.00020058548992715197,1.0322456054406638e-06,2.60271689483404e-06,0.004246662446382138,4.20284890000039,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p90_ns60_gg3840\offline,1.4015314721202219
tg200_mu16p0_ap0p90_ns40_gg3072,200.0,16.0,0.9,40,3072.0,ok,0.00019775159603641217,1.054841345648157e-06,1.7969641089175903e-06,0.009695826248299181,3.1618534000008367,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p90_ns40_gg3072\offline,1.4030319120174368
tg180_mu16p0_ap0p85_ns60_gg4608,180.0,16.0,0.85,60,4608.0,ok,0.00019918735245158078,9.770209692265695e-07,2.45342584159574e-06,0.005789665998949332,5.7541512999996485,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p85_ns60_gg4608\offline,1.406284850380606
tg200_mu14p0_ap0p90_ns40_gg3072,200.0,14.0,0.9,40,3072.0,ok,0.00019786447292188158,1.0730446536818287e-06,2.0359175210070365e-06,0.008103063371841699,3.2253808999994362,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu14p0_ap0p90_ns40_gg3072\offline,1.4079215324380536
tg180_mu12p0_ap0p85_ns40_gg3840,180.0,12.0,0.85,40,3840.0,ok,0.00019881206560600772,1.010529325585128e-06,2.2575411122688614e-06,0.007130374769375724,4.577428100001271,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p85_ns40_gg3840\offline,1.4142854310312711
tg220_mu16p0_ap0p95_ns80_gg4608,220.0,16.0,0.95,80,4608.0,ok,0.00020117917783898703,9.416786746291567e-07,2.8149212579661434e-06,0.003715318173967775,5.562301499998284,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p95_ns80_gg4608\offline,1.414793187974092
tg200_mu12p0_ap0p90_ns60_gg3072,200.0,12.0,0.9,60,3072.0,ok,0.0002001286704198178,1.061884734682797e-06,2.5760580483620296e-06,0.004685269997369501,4.168126999997185,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu12p0_ap0p90_ns60_gg3072\offline,1.4172051369947891
tg180_mu12p0_ap0p85_ns40_gg4608,180.0,12.0,0.85,40,4608.0,ok,0.00019933294335551164,1.004054940379661e-06,2.2494189999880165e-06,0.007446257176533604,4.510533699998632,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p85_ns40_gg4608\offline,1.4234034684967813
tg180_mu12p0_ap0p90_ns60_gg4608,180.0,12.0,0.9,60,4608.0,ok,0.0002008461739543432,1.0789163654646648e-06,2.689858718791959e-06,0.00398309688953998,6.033345600000757,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p90_ns60_gg4608\offline,1.424740159169341
tg180_mu14p0_ap0p90_ns40_gg4608,180.0,14.0,0.9,40,4608.0,ok,0.00019928112951156032,1.0969110099598493e-06,2.153754082890933e-06,0.007660416398281381,4.436119099998905,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p90_ns40_gg4608\offline,1.4289122873172024
tg180_mu14p0_ap0p90_ns40_gg3840,180.0,14.0,0.9,40,3840.0,ok,0.0001988869659665544,1.117376907656355e-06,2.1350459080363576e-06,0.00780863308838296,4.225943499997811,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p90_ns40_gg3840\offline,1.4337849596390078
tg220_mu14p0_ap0p85_ns40_gg3840,220.0,14.0,0.85,40,3840.0,ok,0.00019957208821887805,8.751852889304969e-07,2.2146937596035017e-06,0.008763487971164444,3.2399062999975285,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p85_ns40_gg3840\offline,1.4341925713630106
tg220_mu16p0_ap0p95_ns80_gg3840,220.0,16.0,0.95,80,3840.0,ok,0.00020082809068009818,9.616767512172778e-07,2.841774792173866e-06,0.00399275866706544,5.661180900002364,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p95_ns80_gg3840\offline,1.435780499409329
tg200_mu16p0_ap0p95_ns80_gg4608,200.0,16.0,0.95,80,4608.0,ok,0.00020086728577257604,9.976531237593029e-07,2.867356005817785e-06,0.003618394209943771,5.91943750000064,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p95_ns80_gg4608\offline,1.436669731735115
tg180_mu16p0_ap0p85_ns60_gg3840,180.0,16.0,0.85,60,3840.0,ok,0.00019906503023644283,1.0001088862850833e-06,2.5225060761252804e-06,0.006053683610904694,5.782700099996873,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p85_ns60_gg3840\offline,1.4384189640193807
tg180_mu12p0_ap0p90_ns60_gg3840,180.0,12.0,0.9,60,3840.0,ok,0.00020033538283866753,1.1027918898335166e-06,2.692000197719179e-06,0.0042380160626773735,6.02252690000023,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p90_ns60_gg3840\offline,1.4393479348125495
tg180_mu14p0_ap0p90_ns40_gg3072,180.0,14.0,0.9,40,3072.0,ok,0.00019787294586768765,1.1414768898038492e-06,2.1272826885831058e-06,0.00813313910399356,4.405943900001148,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu14p0_ap0p90_ns40_gg3072\offline,1.4476629892248065
tg220_mu14p0_ap0p85_ns40_gg3072,220.0,14.0,0.85,40,3072.0,ok,0.0001986337515271934,8.999207155968874e-07,2.244854177435207e-06,0.008870484871753797,3.277914399997826,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu14p0_ap0p85_ns40_gg3072\offline,1.4497357707533842
tg180_mu12p0_ap0p90_ns60_gg3072,180.0,12.0,0.9,60,3072.0,ok,0.00019928659158486027,1.134716087978539e-06,2.6659240442644968e-06,0.004702134468373456,6.059621599997627,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p90_ns60_gg3072\offline,1.4555899594031332
tg200_mu16p0_ap0p95_ns80_gg3840,200.0,16.0,0.95,80,3840.0,ok,0.00020052728805046934,1.0203540450022881e-06,2.8875096800782975e-06,0.003928230080598726,6.503788500001974,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p95_ns80_gg3840\offline,1.457834384498104
tg180_mu16p0_ap0p90_ns40_gg3072,180.0,16.0,0.9,40,3072.0,ok,0.0001974809119626106,1.1117736225724434e-06,2.0110972101882293e-06,0.009425608657046431,4.3916179000007105,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p90_ns40_gg3072\offline,1.4590710290588254
tg220_mu16p0_ap0p95_ns80_gg3072,220.0,16.0,0.95,80,3072.0,ok,0.0002000141883583148,9.897701997978132e-07,2.8756496260965654e-06,0.004310602485327525,5.46960460000264,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p95_ns80_gg3072\offline,1.461067673185468
tg180_mu16p0_ap0p95_ns80_gg4608,180.0,16.0,0.95,80,4608.0,ok,0.00020045426360926067,1.0666926011753727e-06,2.9317513069645027e-06,0.003482341850638809,5.287595999998302,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p95_ns80_gg4608\offline,1.4629206588052939
tg180_mu12p0_ap0p85_ns40_gg3072,180.0,12.0,0.85,40,3072.0,ok,0.00019784884162972013,1.0515434063129187e-06,2.369839967704812e-06,0.007521603376347533,2.953740100001596,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu12p0_ap0p85_ns40_gg3072\offline,1.4645631947070716
tg180_mu16p0_ap0p85_ns60_gg3072,180.0,16.0,0.85,60,3072.0,ok,0.00019799362886382965,1.017541985942142e-06,2.599912929786212e-06,0.0065667786492669715,5.770701299999928,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p85_ns60_gg3072\offline,1.4788698920750802
tg200_mu16p0_ap0p95_ns80_gg3072,200.0,16.0,0.95,80,3072.0,ok,0.00019973166747629033,1.05181674175555e-06,2.9105001119620825e-06,0.004303564899053714,5.615967900001124,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg200_mu16p0_ap0p95_ns80_gg3072\offline,1.483353925915447
tg180_mu16p0_ap0p95_ns80_gg3840,180.0,16.0,0.95,80,3840.0,ok,0.0002001340593702143,1.0922899058355893e-06,2.9422811436474005e-06,0.00392191349512594,5.232784899999388,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg180_mu16p0_ap0p95_ns80_gg3840\offline,1.4872043969333342
tg220_mu16p0_ap0p95_ns60_gg4608,220.0,16.0,0.95,60,4608.0,ok,0.0002007425527877958,9.516588451798136e-07,2.9520670799499388e-06,0.0049775918935886345,4.777151199999935,C:\Users\lyx\Desktop\sci\code\project_method3c_lccznn_solver\results\tuning_20260421\method2\offline_refined_runs\tg220_mu16p0_ap0p95_ns60_gg4608\offline,1.4973186220574695
