result_root,experiment,summary_path,mode,trajectory_name,solver_type,pdnn_gain,pdnn_inner_steps,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_heart/group4_runtime_scaling/pdnn_inner5_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_heart\group4_runtime_scaling\pdnn_inner5_offline\method2_pdnn_offline_with_fb_summary.json,offline,heart,pdnn,500.0,5,0.00161069046720845,4.870223199174415e-05,0.003976132083824227,0.00025335107441457007,0.00017070874334135233,0.25770677580998175,0.00742746004759252,0.2622207709195653,0.0075764239040180936,1.8596990101658764,1.6631889999989653,0.0004157972499997413
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group1_same_realtime_budget/dlccznn_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group1_same_realtime_budget\dlccznn_offline\method2_dlccznn_offline_with_fb_summary.json,offline,line,dlccznn,20.0,1,0.0002599948402815112,3.048650046335167e-05,0.0005243257182068879,0.00015601107645034858,0.0001012870651382336,0.04173776191757445,0.004493333875343712,0.05144604441177988,0.005424069706323014,1.9117670653633374,0.9386798999985331,0.00023466997499963326
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group3_sampling_period/dlccznn_tau0.002_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group3_sampling_period\dlccznn_tau0.002_offline\method2_dlccznn_offline_with_fb_summary.json,offline,line,dlccznn,20.0,1,0.00011736485510423785,7.716672924734399e-07,0.0002499182935686858,2.642265974019321e-06,2.454999130691551e-06,0.01882560060326756,0.00015791504981424424,0.02132363103469069,0.00017525653207348335,1.9622309896248542,3.2713745000000927,0.0003271374500000093
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group3_sampling_period/dlccznn_tau0.005_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group3_sampling_period\dlccznn_tau0.005_offline\method2_dlccznn_offline_with_fb_summary.json,offline,line,dlccznn,20.0,1,0.0002599948402815112,3.048650046335167e-05,0.0005243257182068879,0.00015601107645034858,0.0001012870651382336,0.04173776191757445,0.004493333875343712,0.05144604441177988,0.005424069706323014,1.9117670653633374,1.4932297999985167,0.00037330744999962916
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group3_sampling_period/dlccznn_tau0.01_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group3_sampling_period\dlccznn_tau0.01_offline\method2_dlccznn_offline_with_fb_summary.json,offline,line,dlccznn,20.0,1,0.0005148400014593856,8.576709559144233e-05,0.0016035955943350915,0.00029535947484713896,0.00022534493380070415,0.08036522538896236,0.009171681971783741,0.11806350105421566,0.012631532456110506,1.5373945137630822,0.7309334000019589,0.0003654667000009795
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group3_sampling_period/dlccznn_tau0.02_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group3_sampling_period\dlccznn_tau0.02_offline\method2_dlccznn_offline_with_fb_summary.json,offline,line,dlccznn,20.0,1,0.018916476336400218,0.021191351131458258,0.1168065506503599,0.15621410516000206,0.12611844478248768,2.7602132888489415,4.075105559580708,8.666443036470424,5.869961549970972,0.0,0.3650848000033875,0.0003650848000033875
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,shape_screening/line/dlccznn_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\shape_screening\line\dlccznn_offline\method2_dlccznn_offline_with_fb_summary.json,offline,line,dlccznn,20.0,1,0.0002599948402815112,3.048650046335167e-05,0.0005243257182068879,0.00015601107645034858,0.0001012870651382336,0.04173776191757445,0.004493333875343712,0.05144604441177988,0.005424069706323014,1.9117670653633374,1.1759285000007367,0.00029398212500018417
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group1_same_realtime_budget/pdnn_inner1_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group1_same_realtime_budget\pdnn_inner1_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,1,0.016679921244007308,0.011517158452011036,0.030112612268252063,0.04696015414500556,0.045253204050392806,2.7931695768486464,2.8016919748651934,6.4587360582009685,6.3481930464140515,0.0,1.4302304000011645,0.00035755760000029114
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group2_same_accuracy_cost/pdnn_inner1_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group2_same_accuracy_cost\pdnn_inner1_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,1,0.016679921244007308,0.011517158452011036,0.030112612268252063,0.04696015414500556,0.045253204050392806,2.7931695768486464,2.8016919748651934,6.4587360582009685,6.3481930464140515,0.0,1.2691212999998243,0.00031728032499995606
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group3_sampling_period/pdnn_inner1_tau0.002_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group3_sampling_period\pdnn_inner1_tau0.002_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,1,0.0002215502314354228,1.001855801384748e-05,0.0003493097130009464,5.411370731187387e-05,3.447412962342966e-05,0.03544852159191086,0.001489046777856678,0.03600436126557063,0.0015122038564456175,1.9814665994874472,3.3613839999998163,0.00033613839999998164
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group3_sampling_period/pdnn_inner1_tau0.005_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group3_sampling_period\pdnn_inner1_tau0.005_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,1,0.016679921244007308,0.011517158452011036,0.030112612268252063,0.04696015414500556,0.045253204050392806,2.7931695768486464,2.8016919748651934,6.4587360582009685,6.3481930464140515,0.0,1.3183194000012008,0.0003295798500003002
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group3_sampling_period/pdnn_inner1_tau0.01_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group3_sampling_period\pdnn_inner1_tau0.01_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,1,0.02034467513513057,0.005231875056409455,0.04256531104702665,0.02289743263624371,0.016933540708147767,3.0333302518426595,0.493987770909221,6.88649600494297,5.92314674744645,0.0,0.7852252000011504,0.0003926126000005752
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group3_sampling_period/pdnn_inner1_tau0.02_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group3_sampling_period\pdnn_inner1_tau0.02_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,1,0.03321801657656044,0.01981772213696282,0.056435297162210595,0.08034263177009014,0.06158710463868519,4.669584166650338,1.9408528868122608,159.52537738905892,160.62102911912643,0.0,0.34908870000072056,0.0003490887000007206
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group4_runtime_scaling/pdnn_inner1_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group4_runtime_scaling\pdnn_inner1_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,1,0.016679921244007308,0.011517158452011036,0.030112612268252063,0.04696015414500556,0.045253204050392806,2.7931695768486464,2.8016919748651934,6.4587360582009685,6.3481930464140515,0.0,1.3759257000019716,0.0003439814250004929
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group2_same_accuracy_cost/pdnn_inner10_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group2_same_accuracy_cost\pdnn_inner10_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,10,0.00022139373953943212,1.0548749403368091e-05,0.00034906739643212194,5.515254210684035e-05,3.5125830953441906e-05,0.03542343106052967,0.0015748239085020886,0.035986774466276246,0.0015997348541815708,1.9814667127169145,2.897214600001462,0.0007243036500003654
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group2_same_accuracy_cost/pdnn_inner20_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group2_same_accuracy_cost\pdnn_inner20_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,20,0.00022140120882476515,1.0557073698620949e-05,0.00034907911233320136,5.519880211604475e-05,3.515512172591606e-05,0.035424626503088065,0.001576152040827565,0.03598939456500984,0.0016012005109696304,1.9814667139836466,4.770714099999168,0.001192678524999792
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group4_runtime_scaling/pdnn_inner20_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group4_runtime_scaling\pdnn_inner20_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,20,0.00022140120882476515,1.0557073698620949e-05,0.00034907911233320136,5.519880211604475e-05,3.515512172591606e-05,0.035424626503088065,0.001576152040827565,0.03598939456500984,0.0016012005109696304,1.9814667139836466,4.751949699995748,0.001187987424998937
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group2_same_accuracy_cost/pdnn_inner5_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group2_same_accuracy_cost\pdnn_inner5_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,5,0.00022137691267596255,1.053328404204045e-05,0.00034904104626536293,5.5066700618584745e-05,3.507140965464117e-05,0.03542073811233786,0.0015723569483258586,0.03598149680706673,0.0015970178051924779,1.9814667112570872,2.026439400000527,0.0005066098500001317
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_line/group4_runtime_scaling/pdnn_inner5_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_line\group4_runtime_scaling\pdnn_inner5_offline\method2_pdnn_offline_with_fb_summary.json,offline,line,pdnn,500.0,5,0.00022137691267596255,1.053328404204045e-05,0.00034904104626536293,5.5066700618584745e-05,3.507140965464117e-05,0.03542073811233786,0.0015723569483258586,0.03598149680706673,0.0015970178051924779,1.9814667112570872,2.213291799998842,0.0005533229499997106
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group1_same_realtime_budget/dlccznn_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group1_same_realtime_budget\dlccznn_offline\method2_dlccznn_offline_with_fb_summary.json,offline,small_circle,dlccznn,20.0,1,0.0002496004592984628,4.218741913658144e-07,0.000875183326135234,2.2381166668878666e-06,1.40870360998413e-06,0.0400673082686901,6.368300646021617e-05,0.04983117858306543,6.488965614666629e-05,1.8501121173467894,0.9553120999989915,0.00023882802499974786
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group3_sampling_period/dlccznn_tau0.002_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group3_sampling_period\dlccznn_tau0.002_offline\method2_dlccznn_offline_with_fb_summary.json,offline,small_circle,dlccznn,20.0,1,0.00012147233430759377,1.7488349362657638e-07,0.00040676532988797996,7.439619640860143e-07,4.693148030199268e-07,0.01947586240484387,2.696747201440372e-05,0.021534993912461907,2.858850416736575e-05,1.9427362612831092,2.5247975000020233,0.0002524797500002023
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group3_sampling_period/dlccznn_tau0.005_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group3_sampling_period\dlccznn_tau0.005_offline\method2_dlccznn_offline_with_fb_summary.json,offline,small_circle,dlccznn,20.0,1,0.0002496004592984628,4.218741913658144e-07,0.000875183326135234,2.2381166668878666e-06,1.40870360998413e-06,0.0400673082686901,6.368300646021617e-05,0.04983117858306543,6.488965614666629e-05,1.8501121173467894,1.1946537000003445,0.00029866342500008613
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group3_sampling_period/dlccznn_tau0.01_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group3_sampling_period\dlccznn_tau0.01_offline\method2_dlccznn_offline_with_fb_summary.json,offline,small_circle,dlccznn,20.0,1,0.0004617879515376248,1.1836051399310197e-05,0.0020645840231087345,6.461952603082487e-05,4.6869174389119195e-05,0.07199764431090815,0.0015318028537964314,0.10648629922598409,0.00364620399137273,1.6398687537698615,0.5440527999999176,0.0002720263999999588
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group3_sampling_period/dlccznn_tau0.02_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group3_sampling_period\dlccznn_tau0.02_offline\method2_dlccznn_offline_with_fb_summary.json,offline,small_circle,dlccznn,20.0,1,0.02673384663389736,0.027806965690686528,0.09545405500281402,0.22525893492552626,0.14159895237665043,4.101455161414714,4.443854463447018,9.726361401323361,8.156449355772402,0.0,0.26099819999944884,0.00026099819999944883
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,shape_screening/small_circle/dlccznn_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\shape_screening\small_circle\dlccznn_offline\method2_dlccznn_offline_with_fb_summary.json,offline,small_circle,dlccznn,20.0,1,0.0002496004592984628,4.218741913658144e-07,0.000875183326135234,2.2381166668878666e-06,1.40870360998413e-06,0.0400673082686901,6.368300646021617e-05,0.04983117858306543,6.488965614666629e-05,1.8501121173467894,1.0517528999989736,0.0002629382249997434
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group1_same_realtime_budget/pdnn_inner1_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group1_same_realtime_budget\pdnn_inner1_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,1,0.014482177940052498,0.0037958637807637995,0.035853694018993444,0.013130563623546424,0.006378025611213938,2.474388307187567,1.0311450849838697,6.371410457225142,5.815967723744628,0.0,1.115111999999499,0.00027877799999987475
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group2_same_accuracy_cost/pdnn_inner1_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group2_same_accuracy_cost\pdnn_inner1_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,1,0.014482177940052498,0.0037958637807637995,0.035853694018993444,0.013130563623546424,0.006378025611213938,2.474388307187567,1.0311450849838697,6.371410457225142,5.815967723744628,0.0,1.1985094999981811,0.00029962737499954526
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group3_sampling_period/pdnn_inner1_tau0.002_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group3_sampling_period\pdnn_inner1_tau0.002_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,1,0.00020064739239683926,1.4279508150458182e-07,0.000597476980217524,7.470900279663689e-07,4.7621339693826314e-07,0.03211367185510861,1.9108717869359332e-05,0.03297127798064731,1.940207723515032e-05,1.9726114797614729,2.616921500000899,0.0002616921500000899
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group3_sampling_period/pdnn_inner1_tau0.005_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group3_sampling_period\pdnn_inner1_tau0.005_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,1,0.014482177940052498,0.0037958637807637995,0.035853694018993444,0.013130563623546424,0.006378025611213938,2.474388307187567,1.0311450849838697,6.371410457225142,5.815967723744628,0.0,1.0747808999985864,0.0002686952249996466
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group3_sampling_period/pdnn_inner1_tau0.01_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group3_sampling_period\pdnn_inner1_tau0.01_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,1,0.016874339177084554,0.00739215397429154,0.04015706336300104,0.025683364370252405,0.01739819782137242,2.3148076958394594,0.7128994263787498,8.149855534538359,7.760160652064213,0.0,0.5831915000017034,0.0002915957500008517
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group3_sampling_period/pdnn_inner1_tau0.02_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group3_sampling_period\pdnn_inner1_tau0.02_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,1,0.022635309473648904,0.020741024127503328,0.0514676070257891,0.05980058253286729,0.03610606830092955,2.788674983346113,1.738367523158719,144.368303726661,147.6354828090356,0.0,0.2638345000013942,0.0002638345000013942
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group4_runtime_scaling/pdnn_inner1_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group4_runtime_scaling\pdnn_inner1_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,1,0.014482177940052498,0.0037958637807637995,0.035853694018993444,0.013130563623546424,0.006378025611213938,2.474388307187567,1.0311450849838697,6.371410457225142,5.815967723744628,0.0,1.059965699998429,0.00026499142499960724
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group2_same_accuracy_cost/pdnn_inner10_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group2_same_accuracy_cost\pdnn_inner10_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,10,0.00020076820510139286,1.8121821071716313e-07,0.0005969826181423493,8.957452968263031e-07,5.697481388899917e-07,0.03212312649513352,2.51307874050854e-05,0.03267101178311404,2.5534179457642885e-05,1.9726119973523737,2.3387174000017694,0.0005846793500004423
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group2_same_accuracy_cost/pdnn_inner20_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group2_same_accuracy_cost\pdnn_inner20_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,20,0.00020077563997180142,1.8229561502367628e-07,0.0005969894797457557,9.016747284038585e-07,5.734862469353175e-07,0.032124314308784915,2.530030890313209e-05,0.03267341416351458,2.571031389754916e-05,1.972612026396888,3.75907240000015,0.0009397681000000376
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group4_runtime_scaling/pdnn_inner20_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group4_runtime_scaling\pdnn_inner20_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,20,0.00020077563997180142,1.8229561502367628e-07,0.0005969894797457557,9.016747284038585e-07,5.734862469353175e-07,0.032124314308784915,2.530030890313209e-05,0.03267341416351458,2.571031389754916e-05,1.972612026396888,3.80579509999734,0.000951448774999335
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group2_same_accuracy_cost/pdnn_inner5_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group2_same_accuracy_cost\pdnn_inner5_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,5,0.00020074137452841262,1.7924572345739127e-07,0.000596933151268625,8.84895087346673e-07,5.629049093514027e-07,0.03211884076493551,2.482052040050633e-05,0.032676279800130305,2.521196592454825e-05,1.9726119661683044,1.717485699999088,0.000429371424999772
C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline,comparison_small_circle/group4_runtime_scaling/pdnn_inner5_offline,C:\Users\lyx\Desktop\sci\code\project_tvqp_elncp_pdnn_comparison\results\formal_offline\comparison_small_circle\group4_runtime_scaling\pdnn_inner5_offline\method2_pdnn_offline_with_fb_summary.json,offline,small_circle,pdnn,500.0,5,0.00020074137452841262,1.7924572345739127e-07,0.000596933151268625,8.84895087346673e-07,5.629049093514027e-07,0.03211884076493551,2.482052040050633e-05,0.032676279800130305,2.521196592454825e-05,1.9726119661683044,1.6310038000010536,0.0004077509500002634
